#key,Label,JLabel,LayoutId,PopRange,RandomPopRange00,RandomPopRange01,RandomPopRange02,RandomPopRange03,RandomPopRange04,RandomPopRange05,RandomPopRange06,RandomPopRange07,IdleRange,DepopRange,BNpcName,BaseId,BaseNpc,LayoutLabel,Customize,Equipment,Alias,Team,NormalAI,RelativePopBaseNpc,AppearAct,SignAct,StartAct,CompleteAct,SuccessAct,FailureAct,StartTarget,TargetName,NormalTalkEvent,StartTalkEvent,TradeTalkEvent,RuleExTalkEvent,DeadGimmickAction,GimmickTalkEvent,GimmickTalkGimmickAction,EventAction,EventActionGimmickAction,BeforeStartYell,RunningYell,WaitEndYell,BattleYell,DyingYell,DeadReinforcementGroup,AppearYell,EscapeYell,DeadYell,SuccessYell,FailureYell,FateOrder,LifeTime,Channeling,ChannelingStatus,OwnerNpc,FollowTargetNpc,NpcReplace,EntryType,ParamBonus,AIType,BossAI,MoveAI,ContinueMoveAI,ActiveType,PopDirectionType,RelativePopType,RepopTime,DistributeType,Contribution,CreateHideType,WanderingRange,TerritoryRadius,DyingHpRate,DyingType,DyingTargetStatus,MoveSpeed,Link,TargetStatus,ForceBattle,Collision,PriorityActorType,FollowerFormation,LocalProgress,InvisibilityGroup,TodoCountIndex,LayoutPopCondition,IsENpcMode,IsTurn,IsObjective,IsRepop,IsDyingENpc,Immortal,NeedLvSync,FixedHpRate,IsAccessRestraint
#キー,ラベル,日本語ラベル,配置ID,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,ポップレンジ,出現用レンジ,撤退用レンジ,BNPC名前,ベースID,引き継ぎ元のNPC,レイアウトラベル,カスタマイズ,装備,別名,チーム,通常思考,相対ポップ基準NPC,出現行動,予兆行動,開始行動,達成行動,成功行動,失敗行動,初期ターゲット,ターゲット名,通常トークイベント,FATE開始トークイベント,納品トークイベント,ルール拡張トークイベント,死亡時ギミックアクション,ギミックトークイベント,ギミックトークはい選択時ギミックアクション,イベントアクション,イベントアクション成功時ギミックアクション,開始前エール,FATE発生中エール,終了待ち中エール,バトル中エール,瀕死中エール,死亡時に呼ぶ増援グループ,出現エール,撤退エール,死亡エール,FATE成功エール,FATE失敗エール,命令,寿命,チャネリング対象,チャネリングステータス,オーナーNPC,追従対象NPC,置換ラベル,エントリータイプ,パラメータ補正,AIタイプ,ボスAI,移動AIタイプ,引き継ぎ用移動AIタイプ,アクティブタイプ,ポップ向きタイプ,相対ポップタイプ,リポップ時間,貢献度タイプ,貢献ポイント,不可視ポップタイプ,ワンダリング距離,なわばり半径,瀕死にするHP率,瀕死時行動タイプ,瀕死時ターゲット状態,移動速度,リンク,ターゲット状態,強制バトル,コリジョン,優先アクタータイプ,追従者隊形,ローカル進行度,不可視グループ,TODO用のカウンタインデックス,レイアウトポップ条件,ENPCモード？,ターン,目的となる相手？,リポップする？,瀕死時ENPC化,不死身,レベルシンクしないと使えない,HP倍率固定,アクセス抑制
#Key,keyAlias,keyDevcode,"lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(LevelReference,key)|u_int","lookup(BNpcName,key)","lookup(BNpcBase, key) | lookup(ENpcBase, key) | lookup(EObj, key)","lookup(FateNpc,key)|u_int16","lookup(FateLayoutLabel,key)|u_int16","lookup(BNpcCustomize, key) | u_int16","lookup(NpcEquip, key) | u_int16","lookup(FateNpcAlias,key)|u_int16","lookup(FateParam,param)|u_int16","lookup(Gambit, key) | lookup(Behavior, key)  | lookup(FateParam,param) | u_int16","lookup(FateNpc,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateAct,key)|u_int16","lookup(FateTargetList,key)|u_int16","lookup(FateTarget,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateEvent,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(EventAction,key)|u_int16","lookup(FateGimmickAction, key) | u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FateArrayNpcYell,key)|u_int16","lookup(FatePopGroup,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(NpcYell,key)|u_int16","lookup(FateOrder,key)|u_int16",u_int16,"lookup(FateNpc,key)|u_int16","lookup(StatusParam, key)|u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpc, key) | u_int16","lookup(FateNpcReplace,key)|u_int8","lookup(FateNpcType,key)|u_int8","lookup(FateNpcParamBonus, key) | u_int8","lookup(FateAIType, key) | u_int8","lookup(FateBossAI,key)|u_int8","lookup(MoveAI,key)|u_int8","lookup(MoveAI, key) | lookup(FateParam,param) | u_int8","lookup(ActiveType,key)|u_int8","lookup(FatePopDirectionType, key) | u_int8","lookup(FateRelativePopType,key)|u_int8",u_int8,"lookup(FateContributionType,key)|u_int8",u_int8,"lookup(FateCreateHideType, key) | u_int8",u_int8,u_int8,u_int8,"lookup(FateDyingType,key) | u_int8","lookup(FateParam, param) | u_int8","lookup(FateMoveType, key) | u_int8","lookup(FateNpcLink,key)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam,param)|u_int8","lookup(FateParam, param) | u_int8","lookup(FateFollowFormation, key) | u_int8","lookup(FateParam, param) | u_int8",u_int8,int8,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean,boolean
1522,,F1F3_029_敵_001_001,4328456,0,0,0,0,0,0,0,0,0,0,4328457,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,1,20,0,10,100,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1523,,F1F3_029_演技_001_001,4328459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,1299,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,2,0,0,0,0,255,0,-1,0,1,0,0,0,0,0,1,0,0
1524,,S1F6_002_演技_001_001,4328473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,1293,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1525,,W1F5_027_敵_001_002,0,4323888,0,0,0,0,0,0,0,0,0,0,2169,21,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,3,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
1526,S1F6_020_STARTER_001,S1F6_020_開始NPC_001,4328544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,1308,1308,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,1,0,0,1,0,0
1527,,F1F4_020_味方_001_001,4328581,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,1309,0,1312,0,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1863,1865,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1528,,F1F4_020_味方_001_002,4328583,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,2,0,1313,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1864,1866,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1529,,F1F4_020_味方_001_003,4328584,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,2,0,1314,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1864,1866,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1530,,F1F4_020_味方_001_004,4328585,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,2,0,1315,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1864,1866,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1531,,F1F4_020_敵_001_001,4328470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1532,,F1F4_020_敵_001_002,4328471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1533,,F1F4_020_敵_001_003,4328472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1534,,F1F4_020_敵_001_004,4328488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1535,,F1F4_020_敵_001_005,4328489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1536,,F1F4_020_敵_001_006,4328490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1537,,F1F4_020_敵_001_007,4328491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1538,,F1F4_020_敵_001_008,4328492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1324,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,18,2,0,0,0,0,255,0,-1,0,1,0,1,0,0,1,1,0,0
1539,,F1F4_020_敵_002_001,0,4328543,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1540,,F1F4_020_敵_003_001,0,4328550,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1541,,F1F4_020_敵_004_001,0,4328554,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1542,,F1F4_020_敵_005_001,0,4328559,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1543,,F1F4_020_敵_006_001,0,4328564,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1544,,F1F4_020_敵_007_001,0,4328569,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1545,,F1F4_020_敵_008_001,0,4328570,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1546,,F1F4_020_敵_009_001,0,4328571,0,0,0,0,0,0,0,0,0,0,104,308,0,0,0,0,0,0,30062,0,2,0,0,0,1,1,64,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1547,,F1F4_020_パブリック_敵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,240,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
1548,,F1F3_007_味方_001_003,4329035,0,0,0,0,0,0,0,0,0,3689063,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,1875,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,50,60,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1549,,F1F3_008_味方_引継ぎ_003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,0,0,0,0,0,2,0,1326,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
1550,,F1F3_017_パブリック_敵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
1551,,F1F3_FORT_味方_パブリック_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,2,0,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
1552,F1F2_019_ENEMY_002_002,F1F2_019_敵_002_002,0,0,4323051,0,0,0,0,0,0,0,4323300,4323051,68,2225,0,0,0,0,0,0,0,0,2,0,0,0,1139,1139,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
1553,F1F2_019_ENEMY_002_003,F1F2_019_敵_002_003,0,0,4323051,0,0,0,0,0,0,0,4323300,4323051,69,2226,0,0,0,0,0,0,0,0,2,0,0,0,1139,1139,37,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1588,0,1588,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
1554,L1F1_017_ALLY_001_002,L1F1_017_味方_001_002,0,4321760,0,0,0,0,0,0,0,0,4321761,4321762,1584,1137,0,0,0,0,0,0,0,0,2,0,0,0,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1377,0,0,1378,1379,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,15,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
1555,L1F1_017_ALLY_001_003,L1F1_017_味方_001_003,0,4321760,0,0,0,0,0,0,0,0,4321761,4321762,1584,1137,0,0,0,0,0,0,0,0,2,0,0,0,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1377,0,0,1378,1379,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,15,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
1556,,F1F4_020_味方_001_005,4331524,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,2,0,1375,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1864,1866,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1557,,F1F4_020_味方_001_006,4331525,0,0,0,0,0,0,0,0,0,0,4328591,0,0,0,0,0,0,0,0,0,0,2,0,1376,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1864,1866,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,120,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1558,,W1F4_009_パブリック_敵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,120,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,1,0,0,1,0,0
1559,,W1F4_FF13_02_01_ライトニング,4374944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1422,1423,70,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,83,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,200,1,1,0,1,0,0,0,0,1,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1560,,W1F4_FF13_02_01_敵_001,4374945,0,0,0,0,0,0,0,0,0,4374948,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,0,0,0,1,255,3,0,0,0,1,20,0,10,200,0,1,0,1,0,0,0,0,1,0,255,0,-1,0,0,0,1,0,0,0,1,0,0
1561,,W1F4_FF13_02_01_演技_001,4376392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,0,0,0,0,1,0,0
1562,,W1F4_FF13_02_01_演技_002,4376393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,0,0,0,0,1,0,0
1563,,W1F4_FF13_02_01_演技_003,4376394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,0,0,0,0,1,0,0
1564,,W1F4_FF13_02_01_管理,4376411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,0,0,0,0,1,0,0
1565,,W1F4_FF13_02_01_味方_001,4376413,0,0,0,0,0,0,0,0,0,0,4374946,0,0,0,0,0,0,0,2,0,0,1416,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,200,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
1566,,W1F4_FF13_02_01_味方_002,4376414,0,0,0,0,0,0,0,0,0,0,4374946,0,0,0,0,0,0,0,2,0,0,1417,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,1,0,0,0,1,255,2,0,0,0,0,2,0,10,200,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,1,0,0,0,0,1,0,0
1567,,L1F1_FF13_04_01_ライトニング,4378051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1424,0,0,0,1,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,83,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,200,1,1,0,1,0,0,0,0,1,0,255,0,-1,0,1,1,1,0,0,0,1,0,0
1568,,L1F1_FF13_04_01_敵_001,4378052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,148,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1569,,L1F1_FF13_04_01_敵_002,4378053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1570,,L1F1_FF13_04_01_敵_003,4378054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,1,0,1,0,0,0,1,0,0
1571,,L1F1_FF13_04_01_敵_004,0,4378056,0,0,0,0,0,0,0,0,0,0,2215,2084,0,0,0,0,0,1,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,2,0,10,0,0,1,0,1,0,0,0,0,0,0,255,0,-1,0,0,0,1,1,0,0,1,0,0
